id,code,city_id/id,name
state_city.res_state_kecamatan2376,res_state_kecamatan2376,state_city.res_state_city158,Gampengrejo
state_city.res_state_kecamatan2377,res_state_kecamatan2377,state_city.res_state_city158,Grogol
state_city.res_state_kecamatan2378,res_state_kecamatan2378,state_city.res_state_city158,Gurah
state_city.res_state_kecamatan2379,res_state_kecamatan2379,state_city.res_state_city158,Kandangan
state_city.res_state_kecamatan2380,res_state_kecamatan2380,state_city.res_state_city158,Kandat
state_city.res_state_kecamatan2381,res_state_kecamatan2381,state_city.res_state_city158,Kayen Kidul
state_city.res_state_kecamatan2382,res_state_kecamatan2382,state_city.res_state_city158,Kepung
state_city.res_state_kecamatan2383,res_state_kecamatan2383,state_city.res_state_city158,Kras
state_city.res_state_kecamatan2384,res_state_kecamatan2384,state_city.res_state_city158,Kunjang
state_city.res_state_kecamatan2385,res_state_kecamatan2385,state_city.res_state_city158,Mojo
state_city.res_state_kecamatan2386,res_state_kecamatan2386,state_city.res_state_city158,Ngadiluwih
state_city.res_state_kecamatan2387,res_state_kecamatan2387,state_city.res_state_city158,Ngancar
state_city.res_state_kecamatan2388,res_state_kecamatan2388,state_city.res_state_city158,Ngasem
state_city.res_state_kecamatan2389,res_state_kecamatan2389,state_city.res_state_city158,Pagu
state_city.res_state_kecamatan2390,res_state_kecamatan2390,state_city.res_state_city158,Papar
state_city.res_state_kecamatan2391,res_state_kecamatan2391,state_city.res_state_city158,Pare
state_city.res_state_kecamatan2392,res_state_kecamatan2392,state_city.res_state_city158,Plemahan
state_city.res_state_kecamatan2393,res_state_kecamatan2393,state_city.res_state_city158,Plosoklaten
state_city.res_state_kecamatan2394,res_state_kecamatan2394,state_city.res_state_city158,Puncu
state_city.res_state_kecamatan2395,res_state_kecamatan2395,state_city.res_state_city158,Purwoasri
state_city.res_state_kecamatan2396,res_state_kecamatan2396,state_city.res_state_city158,Ringinrejo
state_city.res_state_kecamatan2397,res_state_kecamatan2397,state_city.res_state_city158,Semen
state_city.res_state_kecamatan2398,res_state_kecamatan2398,state_city.res_state_city158,Tarokan
state_city.res_state_kecamatan2399,res_state_kecamatan2399,state_city.res_state_city158,Wates
state_city.res_state_kecamatan2400,res_state_kecamatan2400,state_city.res_state_city159,Babat
state_city.res_state_kecamatan2401,res_state_kecamatan2401,state_city.res_state_city159,Bluluk
state_city.res_state_kecamatan2402,res_state_kecamatan2402,state_city.res_state_city159,Brondong
state_city.res_state_kecamatan2403,res_state_kecamatan2403,state_city.res_state_city159,Deket
state_city.res_state_kecamatan2404,res_state_kecamatan2404,state_city.res_state_city159,Glagah
state_city.res_state_kecamatan2405,res_state_kecamatan2405,state_city.res_state_city159,Kalitengah
state_city.res_state_kecamatan2406,res_state_kecamatan2406,state_city.res_state_city159,Karang Geneng
state_city.res_state_kecamatan2407,res_state_kecamatan2407,state_city.res_state_city159,Karangbinangun
state_city.res_state_kecamatan2408,res_state_kecamatan2408,state_city.res_state_city159,Kedungpring
state_city.res_state_kecamatan2409,res_state_kecamatan2409,state_city.res_state_city159,Kembangbahu
state_city.res_state_kecamatan2410,res_state_kecamatan2410,state_city.res_state_city159,Lamongan
state_city.res_state_kecamatan2411,res_state_kecamatan2411,state_city.res_state_city159,Laren
state_city.res_state_kecamatan2412,res_state_kecamatan2412,state_city.res_state_city159,Maduran
state_city.res_state_kecamatan2413,res_state_kecamatan2413,state_city.res_state_city159,Mantup
state_city.res_state_kecamatan2414,res_state_kecamatan2414,state_city.res_state_city159,Modo
state_city.res_state_kecamatan2415,res_state_kecamatan2415,state_city.res_state_city159,Ngimbang
state_city.res_state_kecamatan2416,res_state_kecamatan2416,state_city.res_state_city159,Paciran
state_city.res_state_kecamatan2417,res_state_kecamatan2417,state_city.res_state_city159,Pucuk
state_city.res_state_kecamatan2418,res_state_kecamatan2418,state_city.res_state_city159,Sambeng
state_city.res_state_kecamatan2419,res_state_kecamatan2419,state_city.res_state_city159,Sarirejo
state_city.res_state_kecamatan2420,res_state_kecamatan2420,state_city.res_state_city159,Sekaran
state_city.res_state_kecamatan2421,res_state_kecamatan2421,state_city.res_state_city159,Solokuro
state_city.res_state_kecamatan2422,res_state_kecamatan2422,state_city.res_state_city159,Sugio
state_city.res_state_kecamatan2423,res_state_kecamatan2423,state_city.res_state_city159,Sukodadi
state_city.res_state_kecamatan2424,res_state_kecamatan2424,state_city.res_state_city159,Sukorame
state_city.res_state_kecamatan2425,res_state_kecamatan2425,state_city.res_state_city159,Tikung
state_city.res_state_kecamatan2426,res_state_kecamatan2426,state_city.res_state_city159,Turi
state_city.res_state_kecamatan2427,res_state_kecamatan2427,state_city.res_state_city160,Candipuro - Kabupaten Lumajang
state_city.res_state_kecamatan2428,res_state_kecamatan2428,state_city.res_state_city160,Gucialit
state_city.res_state_kecamatan2429,res_state_kecamatan2429,state_city.res_state_city160,Jatiroto
state_city.res_state_kecamatan2430,res_state_kecamatan2430,state_city.res_state_city160,Kedungjajang
state_city.res_state_kecamatan2431,res_state_kecamatan2431,state_city.res_state_city160,Klakah
state_city.res_state_kecamatan2432,res_state_kecamatan2432,state_city.res_state_city160,Kunir
state_city.res_state_kecamatan2433,res_state_kecamatan2433,state_city.res_state_city160,Lumajang
state_city.res_state_kecamatan2434,res_state_kecamatan2434,state_city.res_state_city160,Padang
state_city.res_state_kecamatan2435,res_state_kecamatan2435,state_city.res_state_city160,Pasirian
state_city.res_state_kecamatan2436,res_state_kecamatan2436,state_city.res_state_city160,Pasrujambe/Pasujambe
state_city.res_state_kecamatan2437,res_state_kecamatan2437,state_city.res_state_city160,Pronojiwo
state_city.res_state_kecamatan2438,res_state_kecamatan2438,state_city.res_state_city160,Randuagung
state_city.res_state_kecamatan2439,res_state_kecamatan2439,state_city.res_state_city160,Ranuyoso
state_city.res_state_kecamatan2440,res_state_kecamatan2440,state_city.res_state_city160,Rowokangkung
state_city.res_state_kecamatan2441,res_state_kecamatan2441,state_city.res_state_city160,Senduro
state_city.res_state_kecamatan2442,res_state_kecamatan2442,state_city.res_state_city160,Sukodono
state_city.res_state_kecamatan2443,res_state_kecamatan2443,state_city.res_state_city160,Sumbersuko
state_city.res_state_kecamatan2444,res_state_kecamatan2444,state_city.res_state_city160,Tekung
state_city.res_state_kecamatan2445,res_state_kecamatan2445,state_city.res_state_city160,Tempeh
state_city.res_state_kecamatan2446,res_state_kecamatan2446,state_city.res_state_city160,Tempursari
state_city.res_state_kecamatan2447,res_state_kecamatan2447,state_city.res_state_city160,Yosowilangun
state_city.res_state_kecamatan2448,res_state_kecamatan2448,state_city.res_state_city161,Kartoharjo
state_city.res_state_kecamatan2449,res_state_kecamatan2449,state_city.res_state_city161,Manguharjo
state_city.res_state_kecamatan2450,res_state_kecamatan2450,state_city.res_state_city161,Taman
state_city.res_state_kecamatan2451,res_state_kecamatan2451,state_city.res_state_city162,Balerejo
state_city.res_state_kecamatan2452,res_state_kecamatan2452,state_city.res_state_city162,Dagangan
state_city.res_state_kecamatan2453,res_state_kecamatan2453,state_city.res_state_city162,Dolopo
state_city.res_state_kecamatan2454,res_state_kecamatan2454,state_city.res_state_city162,Geger
state_city.res_state_kecamatan2455,res_state_kecamatan2455,state_city.res_state_city162,Gemarang
state_city.res_state_kecamatan2456,res_state_kecamatan2456,state_city.res_state_city162,Jiwan
state_city.res_state_kecamatan2457,res_state_kecamatan2457,state_city.res_state_city162,Kare
state_city.res_state_kecamatan2458,res_state_kecamatan2458,state_city.res_state_city162,Kebonsari
state_city.res_state_kecamatan2459,res_state_kecamatan2459,state_city.res_state_city162,Madiun
state_city.res_state_kecamatan2460,res_state_kecamatan2460,state_city.res_state_city162,Mejayan
state_city.res_state_kecamatan2461,res_state_kecamatan2461,state_city.res_state_city162,Pilangkenceng
state_city.res_state_kecamatan2462,res_state_kecamatan2462,state_city.res_state_city162,Saradan
state_city.res_state_kecamatan2463,res_state_kecamatan2463,state_city.res_state_city162,Sawahan
state_city.res_state_kecamatan2464,res_state_kecamatan2464,state_city.res_state_city162,Wonoasri
state_city.res_state_kecamatan2465,res_state_kecamatan2465,state_city.res_state_city162,Wungu
state_city.res_state_kecamatan2466,res_state_kecamatan2466,state_city.res_state_city163,Barat
state_city.res_state_kecamatan2467,res_state_kecamatan2467,state_city.res_state_city163,Bendo
state_city.res_state_kecamatan2468,res_state_kecamatan2468,state_city.res_state_city163,Karangrejo
state_city.res_state_kecamatan2469,res_state_kecamatan2469,state_city.res_state_city163,Karas
state_city.res_state_kecamatan2470,res_state_kecamatan2470,state_city.res_state_city163,Kartoharjo (Kertoharjo)
state_city.res_state_kecamatan2471,res_state_kecamatan2471,state_city.res_state_city163,Kawedanan
state_city.res_state_kecamatan2472,res_state_kecamatan2472,state_city.res_state_city163,Lembeyan
state_city.res_state_kecamatan2473,res_state_kecamatan2473,state_city.res_state_city163,Magetan
state_city.res_state_kecamatan2474,res_state_kecamatan2474,state_city.res_state_city163,Maospati
state_city.res_state_kecamatan2475,res_state_kecamatan2475,state_city.res_state_city163,Ngariboyo
state_city.res_state_kecamatan2476,res_state_kecamatan2476,state_city.res_state_city163,Nguntoronadi
state_city.res_state_kecamatan2477,res_state_kecamatan2477,state_city.res_state_city163,Panekan
state_city.res_state_kecamatan2478,res_state_kecamatan2478,state_city.res_state_city163,Parang
state_city.res_state_kecamatan2479,res_state_kecamatan2479,state_city.res_state_city163,Plaosan
state_city.res_state_kecamatan2480,res_state_kecamatan2480,state_city.res_state_city163,Poncol
state_city.res_state_kecamatan2481,res_state_kecamatan2481,state_city.res_state_city163,Sidorejo
state_city.res_state_kecamatan2482,res_state_kecamatan2482,state_city.res_state_city163,Sukomoro
state_city.res_state_kecamatan2483,res_state_kecamatan2483,state_city.res_state_city163,Takeran
state_city.res_state_kecamatan2484,res_state_kecamatan2484,state_city.res_state_city164,Blimbing
state_city.res_state_kecamatan2485,res_state_kecamatan2485,state_city.res_state_city164,Kedungkandang
state_city.res_state_kecamatan2486,res_state_kecamatan2486,state_city.res_state_city164,Klojen
state_city.res_state_kecamatan2487,res_state_kecamatan2487,state_city.res_state_city164,Lowokwaru
state_city.res_state_kecamatan2488,res_state_kecamatan2488,state_city.res_state_city164,Sukun
state_city.res_state_kecamatan2489,res_state_kecamatan2489,state_city.res_state_city165,Ampelgading
state_city.res_state_kecamatan2490,res_state_kecamatan2490,state_city.res_state_city165,Bantur
state_city.res_state_kecamatan2491,res_state_kecamatan2491,state_city.res_state_city165,Bululawang
state_city.res_state_kecamatan2492,res_state_kecamatan2492,state_city.res_state_city165,Dampit
state_city.res_state_kecamatan2493,res_state_kecamatan2493,state_city.res_state_city165,Dau
state_city.res_state_kecamatan2494,res_state_kecamatan2494,state_city.res_state_city165,Donomulyo
state_city.res_state_kecamatan2495,res_state_kecamatan2495,state_city.res_state_city165,Gedangan
state_city.res_state_kecamatan2496,res_state_kecamatan2496,state_city.res_state_city165,Gondanglegi
state_city.res_state_kecamatan2497,res_state_kecamatan2497,state_city.res_state_city165,Jabung
state_city.res_state_kecamatan2498,res_state_kecamatan2498,state_city.res_state_city165,Kalipare
state_city.res_state_kecamatan2499,res_state_kecamatan2499,state_city.res_state_city165,Karangploso
state_city.res_state_kecamatan2500,res_state_kecamatan2500,state_city.res_state_city165,Kasembon
state_city.res_state_kecamatan2501,res_state_kecamatan2501,state_city.res_state_city165,Kepanjen
state_city.res_state_kecamatan2502,res_state_kecamatan2502,state_city.res_state_city165,Kromengan
state_city.res_state_kecamatan2503,res_state_kecamatan2503,state_city.res_state_city165,Lawang
state_city.res_state_kecamatan2504,res_state_kecamatan2504,state_city.res_state_city165,Ngajung (Ngajum)
state_city.res_state_kecamatan2505,res_state_kecamatan2505,state_city.res_state_city165,Ngantang
state_city.res_state_kecamatan2506,res_state_kecamatan2506,state_city.res_state_city165,Pagak
state_city.res_state_kecamatan2507,res_state_kecamatan2507,state_city.res_state_city165,Pagelaran - Kabupaten Malang
state_city.res_state_kecamatan2508,res_state_kecamatan2508,state_city.res_state_city165,Pakis
state_city.res_state_kecamatan2509,res_state_kecamatan2509,state_city.res_state_city165,Pakisaji
state_city.res_state_kecamatan2510,res_state_kecamatan2510,state_city.res_state_city165,Poncokusumo
state_city.res_state_kecamatan2511,res_state_kecamatan2511,state_city.res_state_city165,Pujon
state_city.res_state_kecamatan2512,res_state_kecamatan2512,state_city.res_state_city165,Singosari
state_city.res_state_kecamatan2513,res_state_kecamatan2513,state_city.res_state_city165,Sumbermanjing Wetan
state_city.res_state_kecamatan2514,res_state_kecamatan2514,state_city.res_state_city165,Sumberpucung
state_city.res_state_kecamatan2515,res_state_kecamatan2515,state_city.res_state_city165,Tajinan
state_city.res_state_kecamatan2516,res_state_kecamatan2516,state_city.res_state_city165,Tirtoyudo
state_city.res_state_kecamatan2517,res_state_kecamatan2517,state_city.res_state_city165,Tumpang
state_city.res_state_kecamatan2518,res_state_kecamatan2518,state_city.res_state_city165,Turen
state_city.res_state_kecamatan2519,res_state_kecamatan2519,state_city.res_state_city165,Wagir
state_city.res_state_kecamatan2520,res_state_kecamatan2520,state_city.res_state_city165,Wajak
state_city.res_state_kecamatan2521,res_state_kecamatan2521,state_city.res_state_city165,Wonosari
state_city.res_state_kecamatan2522,res_state_kecamatan2522,state_city.res_state_city166,Magersari
state_city.res_state_kecamatan2523,res_state_kecamatan2523,state_city.res_state_city166,Prajurit Kulon
state_city.res_state_kecamatan2524,res_state_kecamatan2524,state_city.res_state_city167,Bangsal
state_city.res_state_kecamatan2525,res_state_kecamatan2525,state_city.res_state_city167,Dawar Blandong
state_city.res_state_kecamatan2526,res_state_kecamatan2526,state_city.res_state_city167,Dlanggu
state_city.res_state_kecamatan2527,res_state_kecamatan2527,state_city.res_state_city167,Gedeg
state_city.res_state_kecamatan2528,res_state_kecamatan2528,state_city.res_state_city167,Gondang
state_city.res_state_kecamatan2529,res_state_kecamatan2529,state_city.res_state_city167,Jatirejo
state_city.res_state_kecamatan2530,res_state_kecamatan2530,state_city.res_state_city167,Jetis
state_city.res_state_kecamatan2531,res_state_kecamatan2531,state_city.res_state_city167,Kemlagi
